10	1989099999999999887809347321856.000000	-0.000028	0.000000	0.000000	-0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	328499999999999994757120.000000	0.389983	47870.000000	0.000000	58344000003.899826	478700.000000	0.000000	0.000000	0.000000	0.000000	4867000000000000069206016.000000	107712000001.144180	350200.000000	0.000000	0.114418	35020.000000	0.000000	0.000000	0.000000	0.000000	5972000000000000327155712.000000	0.058983	29780.000000	0.000000	149600000000.589844	297800.000000	0.000000	0.000000	0.000000	0.000000	638999999999999976931328.000000	227392000000.256714	241300.000000	0.000000	0.025670	24130.000000	0.000000	0.000000	0.000000	0.000000	1897999999999999949903233024.000000	0.002193	13070.000000	0.000000	777920000000.021973	130700.000000	0.000000	0.000000	0.000000	0.000000	568300000000000008128561152.000000	1433170000000.006592	96800.000000	0.000000	0.000649	9680.000000	0.000000	0.000000	0.000000	0.000000	86810000000000006505365504.000000	0.000161	6800.000000	0.000000	2875310000000.001465	68000.000000	0.000000	0.000000	0.000000	0.000000	102399999999999991410065408.000000	4495480000000.000977	54300.000000	0.000000	0.000066	5430.000000	0.000000	0.000000	0.000000	0.000000	73419999999999996854272.000000	0.086042	30802.000000	0.000000	149984000000.860413	308020.000000	0.000000	0.000000	0.000000	0.000000	
10	1989099999999999887809347321856.000000	-0.000006	-0.000000	0.000000	-0.000085	-0.000000	0.000000	0.000000	0.000000	0.000000	328499999999999994757120.000000	58344000011.699478	957400.000032	0.000000	0.779966	47870.000003	0.000000	0.000000	0.000000	0.000000	4867000000000000069206016.000000	0.228836	35020.000000	0.000000	107712000003.432541	700400.000004	0.000000	0.000000	0.000000	0.000000	5972000000000000327155712.000000	149600000001.769501	595600.000001	0.000000	0.117966	29780.000000	0.000000	0.000000	0.000000	0.000000	638999999999999976931328.000000	0.051341	24130.000000	0.000000	227392000000.770111	482600.000000	0.000000	0.000000	0.000000	0.000000	1897999999999999949903233024.000000	777920000000.065796	261400.000000	0.000000	0.004386	13070.000000	0.000000	0.000000	0.000000	0.000000	568300000000000008128561152.000000	0.001298	9680.000000	0.000000	1433170000000.019531	193600.000000	0.000000	0.000000	0.000000	0.000000	86810000000000006505365504.000000	2875310000000.004883	136000.000000	0.000000	0.000322	6800.000000	0.000000	0.000000	0.000000	0.000000	102399999999999991410065408.000000	0.000132	5430.000000	0.000000	4495480000000.001953	108600.000000	0.000000	0.000000	0.000000	0.000000	73419999999999996854272.000000	149984000002.581238	616040.000008	0.000000	0.172084	30802.000001	0.000000	0.000000	0.000000	0.000000	
10	1989099999999999887809347321856.000000	-0.000169	-0.000000	0.000000	-0.000008	-0.000000	0.000000	0.000000	0.000000	0.000000	328499999999999994757120.000000	1.169948	47870.000010	0.000000	58344000023.398964	1436100.000128	0.000000	0.000000	0.000000	0.000000	4867000000000000069206016.000000	107712000006.865082	1050600.000015	0.000000	0.343254	35020.000001	0.000000	0.000000	0.000000	0.000000	5972000000000000327155712.000000	0.176949	29780.000000	0.000000	149600000003.539001	893400.000004	0.000000	0.000000	0.000000	0.000000	638999999999999976931328.000000	227392000001.540222	723900.000001	0.000000	0.077011	24130.000000	0.000000	0.000000	0.000000	0.000000	1897999999999999949903233024.000000	0.006578	13070.000000	0.000000	777920000000.131592	392100.000000	0.000000	0.000000	0.000000	0.000000	568300000000000008128561152.000000	1433170000000.039062	290400.000000	0.000000	0.001948	9680.000000	0.000000	0.000000	0.000000	0.000000	86810000000000006505365504.000000	0.000483	6800.000000	0.000000	2875310000000.009766	204000.000000	0.000000	0.000000	0.000000	0.000000	102399999999999991410065408.000000	4495480000000.003906	162900.000000	0.000000	0.000198	5430.000000	0.000000	0.000000	0.000000	0.000000	73419999999999996854272.000000	0.258126	30802.000003	0.000000	149984000005.162506	924060.000034	0.000000	0.000000	0.000000	0.000000	
10	1989099999999999887809347321856.000000	-0.000011	-0.000000	0.000000	-0.000282	-0.000000	0.000000	0.000000	0.000000	0.000000	328499999999999994757120.000000	58344000038.998276	1914800.000320	0.000000	1.559931	47870.000019	0.000000	0.000000	0.000000	0.000000	4867000000000000069206016.000000	0.457672	35020.000002	0.000000	107712000011.441803	1400800.000037	0.000000	0.000000	0.000000	0.000000	5972000000000000327155712.000000	149600000005.898315	1191200.000011	0.000000	0.235932	29780.000001	0.000000	0.000000	0.000000	0.000000	638999999999999976931328.000000	0.102682	24130.000000	0.000000	227392000002.567047	965200.000003	0.000000	0.000000	0.000000	0.000000	1897999999999999949903233024.000000	777920000000.219360	522800.000000	0.000000	0.008771	13070.000000	0.000000	0.000000	0.000000	0.000000	568300000000000008128561152.000000	0.002597	9680.000000	0.000000	1433170000000.064941	387200.000000	0.000000	0.000000	0.000000	0.000000	86810000000000006505365504.000000	2875310000000.016113	272000.000000	0.000000	0.000644	6800.000000	0.000000	0.000000	0.000000	0.000000	102399999999999991410065408.000000	0.000263	5430.000000	0.000000	4495480000000.006836	217200.000000	0.000000	0.000000	0.000000	0.000000	73419999999999996854272.000000	149984000008.604187	1232080.000084	0.000000	0.344168	30802.000005	0.000000	0.000000	0.000000	0.000000	
10	1989099999999999887809347321856.000000	-0.000423	-0.000000	0.000000	-0.000014	-0.000000	0.000000	0.000000	0.000000	0.000000	328499999999999994757120.000000	1.949914	47870.000032	0.000000	58344000058.497414	2393500.000640	0.000000	0.000000	0.000000	0.000000	4867000000000000069206016.000000	107712000017.162704	1751000.000074	0.000000	0.572090	35020.000004	0.000000	0.000000	0.000000	0.000000	5972000000000000327155712.000000	0.294916	29780.000001	0.000000	149600000008.847473	1489000.000022	0.000000	0.000000	0.000000	0.000000	638999999999999976931328.000000	227392000003.850555	1206500.000005	0.000000	0.128352	24130.000000	0.000000	0.000000	0.000000	0.000000	1897999999999999949903233024.000000	0.010964	13070.000000	0.000000	777920000000.328979	653500.000000	0.000000	0.000000	0.000000	0.000000	568300000000000008128561152.000000	1433170000000.097412	484000.000000	0.000000	0.003246	9680.000000	0.000000	0.000000	0.000000	0.000000	86810000000000006505365504.000000	0.000805	6800.000000	0.000000	2875310000000.023926	340000.000000	0.000000	0.000000	0.000000	0.000000	102399999999999991410065408.000000	4495480000000.009766	271500.000000	0.000000	0.000329	5430.000000	0.000000	0.000000	0.000000	0.000000	73419999999999996854272.000000	0.430209	30802.000008	0.000000	149984000012.906281	1540100.000168	0.000000	0.000000	0.000000	0.000000	
10	1989099999999999887809347321856.000000	-0.000017	-0.000000	0.000000	-0.000592	-0.000000	0.000000	0.000000	0.000000	0.000000	328499999999999994757120.000000	58344000081.896378	2872200.001120	0.000000	2.339897	47870.000048	0.000000	0.000000	0.000000	0.000000	4867000000000000069206016.000000	0.686508	35020.000006	0.000000	107712000024.027786	2101200.000130	0.000000	0.000000	0.000000	0.000000	5972000000000000327155712.000000	149600000012.386475	1786800.000038	0.000000	0.353899	29780.000002	0.000000	0.000000	0.000000	0.000000	638999999999999976931328.000000	0.154022	24130.000000	0.000000	227392000005.390778	1447800.000010	0.000000	0.000000	0.000000	0.000000	1897999999999999949903233024.000000	777920000000.460571	784200.000000	0.000000	0.013157	13070.000000	0.000000	0.000000	0.000000	0.000000	568300000000000008128561152.000000	0.003895	9680.000000	0.000000	1433170000000.136475	580800.000000	0.000000	0.000000	0.000000	0.000000	86810000000000006505365504.000000	2875310000000.033691	408000.000000	0.000000	0.000966	6800.000000	0.000000	0.000000	0.000000	0.000000	102399999999999991410065408.000000	0.000395	5430.000000	0.000000	4495480000000.013672	325800.000000	0.000000	0.000000	0.000000	0.000000	73419999999999996854272.000000	149984000018.068787	1848120.000294	0.000000	0.516251	30802.000013	0.000000	0.000000	0.000000	0.000000	
10	1989099999999999887809347321856.000000	-0.000790	-0.000000	0.000000	-0.000020	-0.000000	0.000000	0.000000	0.000000	0.000000	328499999999999994757120.000000	2.729879	47870.000067	0.000000	58344000109.195168	3350900.001792	0.000000	0.000000	0.000000	0.000000	4867000000000000069206016.000000	107712000032.037048	2451400.000208	0.000000	0.800926	35020.000008	0.000000	0.000000	0.000000	0.000000	5972000000000000327155712.000000	0.412882	29780.000002	0.000000	149600000016.515289	2084600.000061	0.000000	0.000000	0.000000	0.000000	638999999999999976931328.000000	227392000007.187714	1689100.000015	0.000000	0.179693	24130.000001	0.000000	0.000000	0.000000	0.000000	1897999999999999949903233024.000000	0.015350	13070.000000	0.000000	777920000000.614014	914900.000000	0.000000	0.000000	0.000000	0.000000	568300000000000008128561152.000000	1433170000000.181885	677600.000000	0.000000	0.004545	9680.000000	0.000000	0.000000	0.000000	0.000000	86810000000000006505365504.000000	0.001127	6800.000000	0.000000	2875310000000.044922	476000.000000	0.000000	0.000000	0.000000	0.000000	102399999999999991410065408.000000	4495480000000.018555	380100.000000	0.000000	0.000461	5430.000000	0.000000	0.000000	0.000000	0.000000	73419999999999996854272.000000	0.602293	30802.000018	0.000000	149984000024.091705	2156140.000471	0.000000	0.000000	0.000000	0.000000	
10	1989099999999999887809347321856.000000	-0.000023	-0.000000	0.000000	-0.001016	-0.000000	0.000000	0.000000	0.000000	0.000000	328499999999999994757120.000000	58344000140.393791	3829600.002688	0.000000	3.119862	47870.000090	0.000000	0.000000	0.000000	0.000000	4867000000000000069206016.000000	0.915344	35020.000010	0.000000	107712000041.190491	2801600.000313	0.000000	0.000000	0.000000	0.000000	5972000000000000327155712.000000	149600000021.233948	2382400.000092	0.000000	0.471865	29780.000003	0.000000	0.000000	0.000000	0.000000	638999999999999976931328.000000	0.205363	24130.000001	0.000000	227392000009.241333	1930400.000023	0.000000	0.000000	0.000000	0.000000	1897999999999999949903233024.000000	777920000000.789429	1045600.000000	0.000000	0.017542	13070.000000	0.000000	0.000000	0.000000	0.000000	568300000000000008128561152.000000	0.005194	9680.000000	0.000000	1433170000000.233887	774400.000000	0.000000	0.000000	0.000000	0.000000	86810000000000006505365504.000000	2875310000000.057617	544000.000000	0.000000	0.001288	6800.000000	0.000000	0.000000	0.000000	0.000000	102399999999999991410065408.000000	0.000527	5430.000000	0.000000	4495480000000.023438	434400.000000	0.000000	0.000000	0.000000	0.000000	73419999999999996854272.000000	149984000030.975067	2464160.000706	0.000000	0.688335	30802.000024	0.000000	0.000000	0.000000	0.000000	
10	1989099999999999887809347321856.000000	-0.001270	-0.000000	0.000000	-0.000025	-0.000000	0.000000	0.000000	0.000000	0.000000	328499999999999994757120.000000	3.509845	47870.000115	0.000000	58344000175.492241	4308300.003840	0.000000	0.000000	0.000000	0.000000	4867000000000000069206016.000000	107712000051.488113	3151800.000446	0.000000	1.029763	35020.000013	0.000000	0.000000	0.000000	0.000000	5972000000000000327155712.000000	0.530848	29780.000004	0.000000	149600000026.542419	2680200.000131	0.000000	0.000000	0.000000	0.000000	638999999999999976931328.000000	227392000011.551666	2171700.000033	0.000000	0.231033	24130.000001	0.000000	0.000000	0.000000	0.000000	1897999999999999949903233024.000000	0.019735	13070.000000	0.000000	777920000000.986816	1176300.000000	0.000000	0.000000	0.000000	0.000000	568300000000000008128561152.000000	1433170000000.292236	871200.000000	0.000000	0.005843	9680.000000	0.000000	0.000000	0.000000	0.000000	86810000000000006505365504.000000	0.001449	6800.000000	0.000000	2875310000000.072266	612000.000000	0.000000	0.000000	0.000000	0.000000	102399999999999991410065408.000000	4495480000000.029297	488700.000000	0.000000	0.000593	5430.000000	0.000000	0.000000	0.000000	0.000000	73419999999999996854272.000000	0.774377	30802.000030	0.000000	149984000038.718842	2772180.001009	0.000000	0.000000	0.000000	0.000000	
10	1989099999999999887809347321856.000000	-0.000028	-0.000000	0.000000	-0.001552	-0.000000	0.000000	0.000000	0.000000	0.000000	328499999999999994757120.000000	58344000214.490517	4787000.005280	0.000000	3.899828	47870.000144	0.000000	0.000000	0.000000	0.000000	4867000000000000069206016.000000	1.144181	35020.000017	0.000000	107712000062.929916	3502000.000614	0.000000	0.000000	0.000000	0.000000	5972000000000000327155712.000000	149600000032.440735	2978000.000180	0.000000	0.589831	29780.000005	0.000000	0.000000	0.000000	0.000000	638999999999999976931328.000000	0.256704	24130.000001	0.000000	227392000014.118713	2413000.000045	0.000000	0.000000	0.000000	0.000000	1897999999999999949903233024.000000	777920000001.206055	1307000.000001	0.000000	0.021928	13070.000000	0.000000	0.000000	0.000000	0.000000	568300000000000008128561152.000000	0.006492	9680.000000	0.000000	1433170000000.357178	968000.000000	0.000000	0.000000	0.000000	0.000000	86810000000000006505365504.000000	2875310000000.088379	680000.000000	0.000000	0.001610	6800.000000	0.000000	0.000000	0.000000	0.000000	102399999999999991410065408.000000	0.000658	5430.000000	0.000000	4495480000000.036133	543000.000000	0.000000	0.000000	0.000000	0.000000	73419999999999996854272.000000	149984000047.323029	3080200.001387	0.000000	0.860419	30802.000038	0.000000	0.000000	0.000000	0.000000	
